OBJECTID,SEGMENT,ADT,ID,STREETNAME,STREETADDRESS,FILENAME,PERCENTILESPEED85,OUTCOME,COLLECTIONTYPE,X,Y,YEAR,PRE_NTMP_ADT,POST_NTMP_ADT,PRE_NTMP_SPEED,POST_NTMP_SPEED,POINT_X,POINT_Y
144,N MAIN TO FULTON,10438,1294,QUITMAN,805,1294,0,SUCCESS,MAJOR THOROUGHFARE ADT,3122366.45,13849643.2,2012,,,,,-95.36190518,29.78149263
145,ELYSIAN TO JENSEN,5915,1297,QUITMAN,2300,1297,0,SUCCESS,MAJOR THOROUGHFARE ADT,3126271.17,13850462.2,2012,,,,,-95.34952114,29.78340923
146,ALMEDA TO SOUTH FWY,7920,1309,REED,2555,1309,,SUCCESS,MAJOR THOROUGHFARE ADT,3114108.52,13804303.52,2011,,,,,-95.39233399,29.65756999
147,NW FWY TO BINGLE,20134,1510,TIDWELL,6901,1510,,SUCCESS,MAJOR THOROUGHFARE ADT,3079995.66,13873484.34,2012,,,,,-95.493164,29.850583
148,YALE TO NORTH FWY,20063,1517,TIDWELL,102,1517,,SUCCESS,MAJOR THOROUGHFARE ADT,3109794.4,13872429.88,2012,,,,,-95.39930799,29.84519499
149,SAN FELIPE TO WESTHEIMER,38110,1550,VOSS,2233,1550,0,SUCCESS,MAJOR THOROUGHFARE ADT,3078671.88,13834863.51,2011,,,,,-95.50098266,29.74453322
150,GUNTER TO EAST FWY,11604,1551,WACO,909,1551,,SUCCESS,MAJOR THOROUGHFARE ADT,3133716.99,13845994.11,2009,,,,,-95.326502,29.77048698
151,OATES TO MAXEY,11932,1560,WALLISVILLE,11300,1560,,SUCCESS,MAJOR THOROUGHFARE ADT,3162572.31,13856585.79,2012,,,,,-95.234519,29.79707599
152,HOUSTON AVE TO STUDEMONT,14214,1564,WASHINGTON,2215,1564,,SUCCESS,MAJOR THOROUGHFARE ADT,3114741.71,13844698.05,2011,,,,,-95.386412,29.76854999
153,SHEPHERD TO TC JESTER,19492,1567,WASHINGTON,5300,1567,,SUCCESS,MAJOR THOROUGHFARE ADT,3105533.67,13845139.66,2011,,,,,-95.41537999,29.77054299
154,TC JESTER TO WESTCOTT,14148,1568,WASHINGTON,5702,1568,,SUCCESS,MAJOR THOROUGHFARE ADT,3104261.44,13845205.45,2011,,,,,-95.41938198,29.77083099
155,W 43RD ST TO TC JESTER,8951,1572,WATONGA,4500,1572,,SUCCESS,MAJOR THOROUGHFARE ADT,3092140.24,13867951.11,2010,,,,,-95.45539932,29.83436719
156,BELLFORT TO MYKAWA,2200,1582,WAYSIDE,7600,1582,,SUCCESS,MAJOR THOROUGHFARE ADT,3136595.6,13809488.14,2012,,,,,-95.32105199,29.66989499
157,BEECHNUT TO BISSONNET,17339,1697,WILCREST,9006,1697,,SUCCESS,MAJOR THOROUGHFARE ADT,3057406.85,13811127.9,2011,,,,,-95.57016001,29.68101999
158,JF KENNEDY TO LEE RD RELOCATED,41950,1700,WILL CLAYTON,5600,1700,0,SUCCESS,MAJOR THOROUGHFARE ADT,3135877.16,13924173.55,2012,,,,,-95.31192631,29.98517998
159,MAXEY TO GREENS BAYOU,10234,1718,WOODFOREST,12425,1718,,SUCCESS,MAJOR THOROUGHFARE ADT,3169100.72,13853431.21,2012,,,,,-95.214268,29.78782599
160,WEST LOOP TO SAGE,32931,1727,WOODWAY,5050,1727,,SUCCESS,MAJOR THOROUGHFARE ADT,3089797.66,13841613.98,2011,,,,,-95.46529497,29.76216879
161,NAVIGATION TO BUFFALO BAYOU,6863,1749,YORK N,700,1749,0,SUCCESS,MAJOR THOROUGHFARE ADT,3132395.11,13841085.91,2012,,,,,-95.33115194,29.75711015
162,YALE TO N SHEPHERD,14401,1755,11TH ST W,700,1755,,SUCCESS,MAJOR THOROUGHFARE ADT,3108636.85,13852530.4,2011,,,,,-95.40488698,29.79059599
163,E TC JESTER TO W TC JESTER,10618,1760,18TH ST W,1501,1760,,SUCCESS,MAJOR THOROUGHFARE ADT,3101295.45,13856331.36,2010,,,,,-95.42765572,29.80166219
164,ELLA TO WEST LOOP,14361,1762,18TH ST W,2100,1762,,SUCCESS,MAJOR THOROUGHFARE ADT,3098725.31,13856235.75,2010,,,,,-95.43576501,29.801615
165,WEST LOOP TO HEMPSTEAD,9095,1763,18TH ST W,4400,1763,0,SUCCESS,MAJOR THOROUGHFARE ADT,3092597.27,13856015.77,2010,,,,,-95.45509936,29.80152245
166,OAK FOREST TO ROSSLYN,13945,1775,43RD ST W,1504,1775,,SUCCESS,MAJOR THOROUGHFARE ADT,3097683.01,13866431.41,2010,,,,,-95.43807098,29.82972699
167,SOUTHWEST FWY ACCESS RD TO TRAVIS,24,1802,BRANARD,800,M018,,SUCCESS,MAJOR THOROUGHFARE ADT,3116447.53,13833307.9,2012,,,,,-95.38214818,29.73709688
168,LA BRANCH TO CRAWFORD,1557,1812,CLEBURNE,1515,M028,,SUCCESS,MAJOR THOROUGHFARE ADT,3118244.48,13831925.89,2012,,,,,-95.37662345,29.73314518
169,FANNIN TO SAN JACINTO,452,1823,EAGLE,1100,M039,,SUCCESS,MAJOR THOROUGHFARE ADT,3116920.76,13832368.57,2012,,,,,-95.38074929,29.73447468
170,AUSTIN TO LA BRANCH,14087,1835,ELGIN,1400,M051,,SUCCESS,MAJOR THOROUGHFARE ADT,3119271.02,13834201.99,2012,,,,,-95.37316804,29.73931401
171,CHENEVERT TO HAMILTON,4611,1847,GRAY,1800,M063,,SUCCESS,MAJOR THOROUGHFARE ADT,3122013.87,13836154.75,2012,,,,,-95.36433781,29.74444739
172,BERRY TO HOLMAN,10409,1859,LOUISIANA,3500,M075,,SUCCESS,MAJOR THOROUGHFARE ADT,3116660.08,13834742.87,2012,,,,,-95.38133885,29.74102311
173,ALBANY TO BAILEY,828,1862,MCGOWEN,100,M078,,SUCCESS,MAJOR THOROUGHFARE ADT,3116334.35,13838062.74,2012,,,,,-95.38204122,29.75017616
174,LOUISIANA TO SMITH,4144,1868,MCGOWEN,600,M084,,SUCCESS,MAJOR THOROUGHFARE ADT,3117920.07,13837046.36,2012,,,,,-95.37714544,29.74724746
175,PIERCE TO GRAY,12393,1883,MILAM,2000,M099,,SUCCESS,MAJOR THOROUGHFARE ADT,3119207.55,13838103.7,2012,,,,,-95.37298671,29.75004405
176,MPRR TO PARKER,5819,1603,WAYSIDE,10300,1603,0,SUCCESS,MAJOR THOROUGHFARE ADT,3146859.95,13881153.33,2012,,,,,-95.28157168,29.86598318
177,NORTH FWY TO VETERANS MEMORIAL,43448,1622,MT HOUSTON W,1000,1622,,SUCCESS,MAJOR THOROUGHFARE ADT,3102997.24,13891483.51,2012,,,,,-95.41889898,29.89814
178,W CITY LIMIT TO N HOUSTON ROSSLYN,948,1624,WEST,7300,1624,,SUCCESS,MAJOR THOROUGHFARE ADT,3077905.96,13895706.06,2012,,,,,-95.4976542,29.91183543
179,ELDRIDGE TO SH 6,49384,1646,WESTHEIMER,13561,1646,,SUCCESS,MAJOR THOROUGHFARE ADT,3037615.31,13830437.95,2011,,,,,-95.63071299,29.73568299
180,SH 6 TO RICHMOND,34250,1647,WESTHEIMER,15100,1647,,SUCCESS,MAJOR THOROUGHFARE ADT,3030622.15,13829425.49,2011,,,,,-95.65283101,29.733452
181,KIRBY TO BUFFALO SPEEDWAY,8187,1651,WESTPARK,2800,1651,,SUCCESS,MAJOR THOROUGHFARE ADT,3103515.22,13829862.07,2011,,,,,-95.42321199,29.72871899
182,WESLAYAN TO WEST LOOP,16260,1653,WESTPARK,4100,1653,,SUCCESS,MAJOR THOROUGHFARE ADT,3097190.29,13829262.38,2011,,,,,-95.443189,29.72760099
183,MAIN TO ALMEDA,9013,1677,WHEELER,1300,1677,,SUCCESS,MAJOR THOROUGHFARE ADT,3117192.35,13831585.45,2011,,,,,-95.37997029,29.73229899
184,FRANCIS TO STUART,14989,1892,SMITH,3300,M108,,SUCCESS,MAJOR THOROUGHFARE ADT,3116658.27,13835364.15,2012,,,,,-95.38128398,29.74273098
185,PIERCE TO GRAY,17583,1896,TRAVIS,2000,M112,,SUCCESS,MAJOR THOROUGHFARE ADT,3119486.5,13837932.65,2012,,,,,-95.37212474,29.74955009
186,CHENEVERT TO HAMILTON,831,1901,TUAM,1800,M117,,SUCCESS,MAJOR THOROUGHFARE ADT,3120804.41,13834196.1,2012,,,,,-95.36833899,29.73916699
187,PIERCE TO ST JOSEPH PKWY,567,1925,CHENEVERT,1900,C016,,SUCCESS,MAJOR THOROUGHFARE ADT,3122236.46,13836662.13,2012,,,,,-95.36358699,29.745823
188,CAROLINE TO SAN JACINTO,12443,1931,CONGRESS,1200,C022,,SUCCESS,MAJOR THOROUGHFARE ADT,3123650.96,13842212.8,2012,,,,,-95.358587,29.76095901
189,CHARTRES TO HAMILTON,10240,1943,FRANKLIN,1900,C034,,SUCCESS,MAJOR THOROUGHFARE ADT,3125821.21,13841206.48,2012,,,,,-95.35184901,29.75800699
190,CONGRESS TO FRANKLIN,14296,1958,LOUISIANA,200,C049,,SUCCESS,MAJOR THOROUGHFARE ADT,3122226.79,13843381.78,2012,,,,,-95.362959,29.76429401
191,MCKINNEY TO LAMAR,20999,1959,LOUISIANA,1000,C050,,SUCCESS,MAJOR THOROUGHFARE ADT,3120777.56,13841140.76,2012,,,,,-95.36774401,29.758258
192,PIERCE TO ST JOSEPH PKWY,16994,1960,LOUISIANA,1900,C051,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119152.09,13838623.68,2012,,,,,-95.37311059,29.75147804
193,MCKINNEY TO LAMAR,12374,1967,MILAM,1000,C058,,SUCCESS,MAJOR THOROUGHFARE ADT,3121036.04,13840933.78,2012,,,,,-95.36695,29.757667
194,AVENIDA DE LAS AMERICAS TO CHARTRES,5254,1981,RUSK,1900,C072,,SUCCESS,MAJOR THOROUGHFARE ADT,3124738.36,13839507.91,2012,,,,,-95.35542701,29.75343101
195,FRANKLIN TO CONGRESS,12332,1985,SMITH,200,C076,,SUCCESS,MAJOR THOROUGHFARE ADT,3122013.61,13843449.36,2012,,,,,-95.36362398,29.76449799
196,MCKINNEY TO LAMAR,16973,1986,SMITH,1000,C077,,SUCCESS,MAJOR THOROUGHFARE ADT,3120491.43,13841308.32,2012,,,,,-95.36862899,29.758743
197,BAGBY TO HOUSTON AVE,8557,1991,TEXAS,100,C082,,SUCCESS,MAJOR THOROUGHFARE ADT,3120625.43,13842972.55,2012,,,,,-95.36804399,29.763306
198,MEADOWGLEN TO KIRKWOOD,6633,2001,MEADOWGLEN,11800,5003,,SUCCESS,APPROACH,3051148.87,13830441.38,2012,,,,,-95.58808598,29.73461357
199,KIRKWOOD TO MEADOWGLEN,8105,2002,KIRKWOOD,2700,5002,,SUCCESS,APPROACH,3050878.07,13830172.79,2012,,,,,-95.58896359,29.73389698
200,WOODLAND PARK,1113,2007,WICKERSHAM,11543,5016,,SUCCESS,LOCAL STREET ADT,3053351.3,13831935.78,2012,,,,,-95.58101143,29.7385446
201,PIPING ROCK TO ELLA LEE,715,2009,STONEFORD,MID BLOCK OF SEGMENT,5017,28.10,SUCCESS,PRE-NTMP,3054075.42,13832711.31,2012,,,,,-95.57865912,29.74061819
202,,925,2021,JENKINS,500,5029,,SUCCESS,APPROACH,3133495.91,13839600.9,2012,,,,,-95.32783119,29.75293337
203,,37130,2030,BEECHNUT,8500,5039,,SUCCESS,APPROACH,3068258.3,13815091.24,2012,,,,,-95.53563022,29.69103523
204,SAN JACINTO TO FANNIN,5299,2139,PRESTON,1100,5180,,SUCCESS,MAJOR THOROUGHFARE ADT,3123229.86,13842090.82,2012,,,,,-95.35992556,29.76065977
205,LA BRANCH TO AUSTIN,2506,2143,BELL,1400,5185,,SUCCESS,MAJOR THOROUGHFARE ADT,3122082.01,13838481.87,2012,,,,,-95.36389521,29.7508381
206,CRAWFORD TO LA BRANCH,7678,2149,POLK,1500,5200,,SUCCESS,MAJOR THOROUGHFARE ADT,3122670.01,13838883.88,2012,,,,,-95.36200361,29.75189282
207,BAGBY TO SMITH,8164,2160,TEXAS,500,5126,,SUCCESS,MAJOR THOROUGHFARE ADT,3121093.76,13842663.89,2012,,,,,-95.36659879,29.76241759
208,AUSTIN TO LA BRANCH,8951,2167,TEXAS,1400,5134,,SUCCESS,MAJOR THOROUGHFARE ADT,3123657.17,13840999.85,2012,,,,,-95.35868645,29.75762447
209,LOUISIANA TO SMITH,3292,2168,BELL,600,5192,,SUCCESS,MAJOR THOROUGHFARE ADT,3119804.29,13839954.5,2012,,,,,-95.37092603,29.75508042
210,CAROLINE TO AUSTIN,9121,2066,FRANKLIN,1300,5080,,SUCCESS,MAJOR THOROUGHFARE ADT,3124104.01,13842318.19,2012,,,,,-95.35714942,29.7612099
211,HAMILTON TO CHENEVERT,7145,2098,CONGRESS,1800,5114,,SUCCESS,MAJOR THOROUGHFARE ADT,3125345.57,13841125.22,2012,,,,,-95.35335535,29.75782442
212,MILAM TO TRAVIS,6159,2135,PRESTON,800,5157,,SUCCESS,MAJOR THOROUGHFARE ADT,3122361.2,13842649.83,2012,,,,,-95.3626073,29.76227062
213,AUSTIN TO LA BRANCH,1743,2145,PRESTON,1400,5182,,SUCCESS,MAJOR THOROUGHFARE ADT,3124048.23,13841559.92,2012,,,,,-95.35739957,29.75913044
214,CRAWFORD TO LA BRANCH,8506,2053,COMMERCE,1500,5062,,SUCCESS,MAJOR THOROUGHFARE ADT,3124847.59,13842228.57,2012,,,,,-95.35481572,29.76089986
215,MILAM TO TRAVIS,8135,2062,FRANKLIN,800,5071,,SUCCESS,MAJOR THOROUGHFARE ADT,3122670.19,13843233.01,2012,,,,,-95.3615767,29.76384716
216,BAGBY TO HOUSTON AVE,8066,2072,RUSK,300,5101,,SUCCESS,MAJOR THOROUGHFARE ADT,3119998.57,13842791.14,2012,,,,,-95.37003658,29.76286087
217,CONGRESS TO PRESTON,3315,2367,CAROLINE,300,5404,,SUCCESS,MAJOR THOROUGHFARE ADT,3123703.87,13841985.71,2012,,,,,-95.3584426,29.76033028
218,CLAY TO BELL,5246,2376,CAROLINE,1400,5414,,SUCCESS,MAJOR THOROUGHFARE ADT,3121733.81,13838927.97,2012,,,,,-95.36494835,29.75209405
219,PEASE TO JEFFERSON,3439,2380,CAROLINE,1700,5417,,SUCCESS,MAJOR THOROUGHFARE ADT,3121178.23,13838073.92,2012,,,,,-95.36678204,29.749794
220,JEFFERSON TO ST JOSEPH,3020,2381,CAROLINE,1800,5418,0,SUCCESS,MAJOR THOROUGHFARE ADT,3120998.66,13837795.27,2012,,,,,-95.36737496,29.74904342
221,CONGRESS TO PRESTON,10418,2384,LA BRANCH,300,5421,,SUCCESS,MAJOR THOROUGHFARE ADT,3124257.73,13841637.96,2012,,,,,-95.35673193,29.759327
222,MCKINNEY TO WALKER,9853,2390,LA BRANCH,900,5427,,SUCCESS,MAJOR THOROUGHFARE ADT,3123168.9,13839943.84,2012,,,,,-95.36032816,29.75476363
223,JEFFERSON TO PEASE,6999,2397,LA BRANCH,1700,5434,,SUCCESS,MAJOR THOROUGHFARE ADT,3121729.79,13837719.62,2012,,,,,-95.36507935,29.74877302
224,FANNIN TO SAN JACINTO,5766,2189,PRAIRIE,1100,5142,,SUCCESS,MAJOR THOROUGHFARE ADT,3122998.59,13841841.65,2012,,,,,-95.36067856,29.75999467
225,LOUISIANA TO MILAM,6969,2193,CLAY,700,5252,,SUCCESS,MAJOR THOROUGHFARE ADT,3120262.34,13840057.66,2012,,,,,-95.36947302,29.75532489
226,LA BRANCH TO CRAWFORD,13217,2209,PIERCE,1500,5269,,SUCCESS,MAJOR THOROUGHFARE ADT,3121437.92,13836934.41,2012,,,,,-95.3660756,29.74663966
227,AUSTIN TO LA BRANCH,3946,2223,LEELAND,1400,5275,,SUCCESS,MAJOR THOROUGHFARE ADT,3121858.31,13838231.11,2012,,,,,-95.36462442,29.75016796
228,DALLAS TO LAMAR,9506,2231,BAGBY,1100,5285,,SUCCESS,MAJOR THOROUGHFARE ADT,3119739.55,13841379.61,2012,,,,,-95.37099062,29.75900313
229,JEFFERSON TO ST JOSEPH PKWY,15888,2307,MILAM,1800,5344,,SUCCESS,MAJOR THOROUGHFARE ADT,3119597.97,13838728.04,2012,,,,,-95.37169586,29.75172687
230,JEFFERSON TO PEASE,23916,2347,LOUISIANA,1700,5368,0,SUCCESS,MAJOR THOROUGHFARE ADT,3119472.92,13839122.63,2012,,,,,-95.3720512,29.75282214
231,TRAVIS TO MAIN,10937,2184,TEXAS,901,5130,,SUCCESS,MAJOR THOROUGHFARE ADT,3122240.76,13841927.69,2012,,,,,-95.3630575,29.76029599
232,PRESTON TO CONGRESS,12241,2331,SAN JACINTO,300,5399,,SUCCESS,MAJOR THOROUGHFARE ADT,3123421.67,13842164.83,2012,,,,,-95.35931404,29.76084678
233,LOUISIANA TO SMITH,11191,2179,JEFFERSON,600,5226,,SUCCESS,MAJOR THOROUGHFARE ADT,3119275.8,13839112.67,2012,,,,,-95.37267311,29.75281157
234,TRAVIS TO MAIN,13555,2219,PIERCE,900,5264,,SUCCESS,MAJOR THOROUGHFARE ADT,3119759.27,13838016.62,2012,,,,,-95.37125732,29.74975763
235,TEXAS TO CAPITAL,8988,2230,BAGBY,600,5282,,SUCCESS,MAJOR THOROUGHFARE ADT,3120674.23,13842754.25,2012,,,,,-95.36791162,29.76270179
236,PRAIRIE TO PRESTON,8448,2312,TRAVIS,400,5345,,SUCCESS,MAJOR THOROUGHFARE ADT,3122364.35,13842376.98,2012,,,,,-95.36262412,29.76152037
237,ST JOSEPH PKWY TO JEFFERSON,10411,2316,TRAVIS,1800,5357,,SUCCESS,MAJOR THOROUGHFARE ADT,3119854.58,13838493.51,2012,,,,,-95.37091047,29.75106032
238,PEASE TO LEELAND,11580,2318,TRAVIS,1600,5359,,SUCCESS,MAJOR THOROUGHFARE ADT,3120225.8,13839068.7,2012,,,,,-95.36968486,29.75260966
239,CAPITOL TO TEXAS,10921,2327,TRAVIS,600,5354,,SUCCESS,MAJOR THOROUGHFARE ADT,3121997.82,13841810.32,2012,,,,,-95.36383432,29.75999415
240,JEFFERSON TO ST JOSEPH PKWY,14852,2345,SAN JACINTO,1800,5385,,SUCCESS,MAJOR THOROUGHFARE ADT,3120717.22,13837979.55,2012,,,,,-95.36824344,29.74957398
241,TEXAS TO CAPITAL,15650,2356,LOUISIANA,600,5378,0,SUCCESS,MAJOR THOROUGHFARE ADT,3121455.58,13842190.34,2012,,,,,-95.36550531,29.76108504
242,FRANKLIN TO COMMERCE,6090,2433,CHENEVERT,100,5503,,SUCCESS,MAJOR THOROUGHFARE ADT,3125408.33,13841588.54,2012,,,,,-95.35311212,29.75909256
243,WALKER TO MCKINNEY,14111,2468,FANNIN,900,5444,,SUCCESS,MAJOR THOROUGHFARE ADT,3122063.11,13840655.56,2012,,,,,-95.36374179,29.7568145
244,SHAW TO HOWE,4236,2479,ANDREWS,500,5453,,SUCCESS,MAJOR THOROUGHFARE ADT,3119174.36,13840209.81,2012,,,,,-95.37288543,29.75583592
245,BROOKSTON TO LOTUS,39340,2500,SOUTH POST OAK,13000,5533,,SUCCESS,SPECIAL,3091736.45,13795698.9,2012,,,,,-95.46356237,29.63579643
246,TIGER LILLY TO POST OAK S,3041,2504,TIGER LILLY,5400,5540,,SUCCESS,APPROACH,3091682.15,13795785.23,2012,,,,,-95.46372501,29.63603825
247,HORNWOOD TO BELLAIRE,4835,2518,ROOKIN,6699,5556,32.1,SUCCESS,PRE-NTMP,3080391.4,13821175.3,2012,,,,,-95.49685824,29.70676551
248,VAN ETTEN TO BURGESS,258,2526,PAYSON,2927,5564,,SUCCESS,LOCAL STREET ADT,3116252.36,13819943.01,2012,,,,,-95.38406477,29.70037708
249,POLK TO DALLAS,4525,2447,AUSTIN,1200,5475,,SUCCESS,MAJOR THOROUGHFARE ADT,3122350.28,13839278.95,2012,,,,,-95.36297206,29.75300608
250,PAYSON TO LOCKETT,246,2525,BURGESS,6964,5565,,SUCCESS,LOCAL STREET ADT,3115962.43,13820130.16,2012,,,,,-95.38495938,29.70091616
251,PEASE TO LEELAND,563,2419,CHENEVERT,1600,5486,,SUCCESS,MAJOR THOROUGHFARE ADT,3122718.27,13837409.81,2012,,,,,-95.36199608,29.74783693
252,BELL TO CLAY,9795,2449,AUSTIN,1414,5473,,SUCCESS,MAJOR THOROUGHFARE ADT,3121998.35,13838726.24,2012,,,,,-95.3641348,29.75151694
253,MANI TO FANNIN,10773,2453,TEXAS,1000,5131,,SUCCESS,MAJOR THOROUGHFARE ADT,3122526.23,13841740.92,2012,,,,,-95.36217649,29.7597582
254,PEASE TO ANDREWS,6099,2477,HOWE,500,5519,,SUCCESS,MAJOR THOROUGHFARE ADT,3119042.06,13839898.38,2012,,,,,-95.37333263,29.75499118
255,CONGRESS TO FRANKLIN,4922,2492,AUSTIN,200,5484,,SUCCESS,MAJOR THOROUGHFARE ADT,3124168.51,13842090.36,2012,,,,,-95.35696859,29.76057814
256,HOWE TO FULLER,903,2485,ANDREWS,600,5525,0,SUCCESS,MAJOR THOROUGHFARE ADT,3118874.13,13840202.9,2012,,,,,-95.37383188,29.75584253
257,ALMEDA TO BURGESS,383,2522,LOCKETT,2802,5560,,SUCCESS,LOCAL STREET ADT,3115878.33,13820669.3,2012,,,,,-95.38517168,29.70240526
258,POST OAK TO W ALABAMA,8003,2654,POST OAK,2801,5592_12062012,,SUCCESS,APPROACH,3091536.22,13832684.49,2012,,,,,-95.46066939,29.73747921
259,POST OAK TO W ALABAMA,12427,2655,POST OAK,2800,5593_11282012,,SUCCESS,APPROACH,3091519.26,13832988.16,2012,,,,,-95.46069386,29.73831534
260,POST OAK TO SAN FELIPE,9425,2700,POST OAK,1700,5586_12202012,,SUCCESS,APPROACH,3091205.66,13837064.55,2012,,,,,-95.46129299,29.74954645
261,WESTHEIMER TO SAGE,18351,2562,WESTHEIMER,5200,5597_11202012,,SUCCESS,APPROACH,3089390.57,13833661.11,2012,,,,,-95.46733452,29.74034208
262,BUNKER HILL TO BARRY KNOLL,8223,2602,BUNKER HILL,901,5617_11292012,,SUCCESS,APPROACH,3068560.72,13847070.83,2012,,,,,-95.53169144,29.77891668
263,FIRESTONE TO WILLOWILDE,33,2605,FIRESTONE,4300,5630,,SUCCESS,APPROACH,3095386.43,13808881.04,2012,,,,,-95.45081852,29.67172777
264,W ALABAMA TO POST OAK,17089,2652,ALABAMA W,5000,5591_12062012,,SUCCESS,APPROACH,3091408.51,13832848.42,2012,,,,,-95.46105601,29.73794044
265,BUNKER HILL TO BARRY KNOLL,2877,2712,BUNKER HILL,800,5616_12202012,,SUCCESS,APPROACH,3068584.12,13846915.95,2012,,,,,-95.53163219,29.77848904
266,GAYLORD TO BUNKER HILL,2230,2728,GAYLORD,9700,5622_12222012,,SUCCESS,APPROACH,3068429.89,13848020.55,2012,,,,,-95.53201492,29.78153792
267,W ALABAMA TO SAGE,11261,2579,ALABAMA W,5200,5590_11202012,,SUCCESS,APPROACH,3089384.4,13832822.67,2012,,,,,-95.46743375,29.73803792
268,SAGE TO SAN FELIPE,8228,2585,SAGE,1700,5580_11282012,,SUCCESS,APPROACH,3089336.37,13837007.99,2012,,,,,-95.4671867,29.74954637
269,MEMORIAL CITY WAY TO BARRYKNOLL,3071,2599,MEMORIAL CITY WAY,334,5614_11292012,,SUCCESS,APPROACH,3067207.16,13847127.27,2012,,,,,-95.53595124,29.77918213
270,SAN FELIPE TO SAGE,15868,2603,SAN FELIPE,5200,5579_11282012,,SUCCESS,APPROACH,3089192.26,13837238.67,2012,,,,,-95.46761869,29.75019243
271,WILLOWILDE TO FIRESTONE,170,2604,WILLOWILDE,10100,5627,,SUCCESS,APPROACH,3095331.92,13808807.66,2012,,,,,-95.45099711,29.67153061
272,W LOOP 610 ESR TO WESTHEIMER,29596,2678,LOOP 610 ESR W,2600,5598_12062012,,SUCCESS,APPROACH,3092385.32,13833707.26,2012,,,,,-95.45789743,29.74021988
273,WESTHEIMER TO W LOOP 610 ESR,18981,2679,WESTHEIMER,4700,5599_12062012,,SUCCESS,APPROACH,3092647.83,13834032.84,2012,,,,,-95.45703951,29.74109295
274,W LOOP 610 WSR TO WESTHEIMER,20947,2681,LOOP 610 WSR W,2500,5600_11292012,,SUCCESS,APPROACH,3092150.04,13834175.94,2012,,,,,-95.45859378,29.74152776
275,WESTHEIMER TO POST OAK,31380,2686,WESTHEIMER,4900,5602_11292012,,SUCCESS,APPROACH,3091560.15,13833927.24,2012,,,,,-95.46047552,29.74089324
276,MEMORIAL CITY MALL W ENTRANCE TO GESSNER,2155,2695,MEMORIAL CITY MALL,W. ENTRANCE,5621_11292012,,SUCCESS,APPROACH,3064578.81,13847746.17,2012,,,,,-95.54417555,29.78109716
277,BUNKER HILL TO GAYLORD,8494,2698,BUNKER HILL,900,5625_11302012,,SUCCESS,APPROACH,3068526.5,13847911.06,2012,,,,,-95.53172073,29.78122908
278,N HOUSTON ROSSLYN TO ANTOINE,5585,2545,HOUSTOROSSLYN,5801,5776,,SUCCESS,APPROACH,3086175.3,13873829.45,2012,,,,,-95.47364578,29.8510207
279,SAGE TO SAN FELIPE,7800,2617,SAGE,1700,5580_12062012,,SUCCESS,APPROACH,3089336.37,13837007.99,2012,,,,,-95.4671867,29.74954637
280,SPRING BRANCH CREEK TO LONG POINT,18755,2783,BINGLE,1731,0199_01282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3078078.46,13855639.78,2013,,,,,-95.50089327,29.80169117
281,WOODHEAD TO HAROLD,1465,2804,WOODHEAD,2700,5640_01282013,,SUCCESS,APPROACH,3109282.1,13834614.81,2013,,,,,-95.40458982,29.74129679
282,POST OAK TO W ALABAMA,8891,2836,POST OAK,2801,5592_12122012,,SUCCESS,APPROACH,3091536.22,13832684.49,2012,,,,,-95.46066939,29.73747921
283,LONG POINT TO HAMMERLY,23256,2771,BLALOCK,1760,0233_01222013,,SUCCESS,MAJOR THOROUGHFARE ADT,3070608.7,13856704.81,2013,,,,,-95.52433585,29.80523111
284,ELLA TO OAK FOREST,15751,2798,43RD ST W,1352,1774_01282013,,SUCCESS,MAJOR THOROUGHFARE ADT,3099373.43,13865952.88,2013,,,,,-95.43278799,29.82827
285,NW FWY TO W 34TH ST,18633,2886,MANGUM,2917,1084_02202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3091111.49,13860908.54,2013,,,,,-95.459315,29.815095
286,WATONGA TO W 43RD ST,5418,2888,MANGUM,4112,1086_02202013,,SUCCESS,MAJOR THOROUGHFARE ADT,3090075.85,13865777.32,2013,,,,,-95.462115,29.82856399
287,OAK FOREST TO ROSSLYN,13945,2734,43RD ST W,1504,1775_01162013,,SUCCESS,MAJOR THOROUGHFARE ADT,3097683.01,13866431.41,2013,,,,,-95.43807098,29.82972699
288,TC JESTER TO MANGUM,11829,2737,43RD ST W,4510,1777_01162013,,SUCCESS,MAJOR THOROUGHFARE ADT,3091135.11,13867271.91,2013,,,,,-95.458633,29.83258401
289,ANTOINE TO NW FWY,12696,2740,43RD ST W,5911,1779_01162013,,SUCCESS,MAJOR THOROUGHFARE ADT,3084876.1,13867232.01,2013,,,,,-95.478369,29.83299399
290,JUDIWAY TO W 34TH ST,23110,2761,ELLA BLVD,3515,0527_01222013,,SUCCESS,MAJOR THOROUGHFARE ADT,3100466.48,13862984.43,2013,,,,,-95.42962799,29.82001899
291,SAN FELIPE TO BELLMEADE,6645,2859,SAN FELIPE,3100,5648_02132013,37.1,SUCCESS,SPECIAL,3103469.58,13836805.11,2013,,,,,-95.42268667,29.74780743
292,PARK ROW TO SAUMS,35921,2925,BARKER CYPRESS,1822,0113_02262013,,SUCCESS,MAJOR THOROUGHFARE ADT,3018701.42,13851271.35,2013,,,,,-95.68842899,29.79443699
